Title,Artist,Year_Date
ごめんね,BiSH,202205
魔法にかけられて,Saucy Dog,202205
Move The Soul,JO1,202205
ミラーチューン,ずっと真夜中でいいのに。,202205
Bye-Good-Bye,BE:FIRST,202204
のびしろ,Creepy Nuts,202204
Another Day Goes By,Lizabet,202204
双葉,あいみょん,202204
ブラザービート,Snow Man,202204
カメレオン,King Gnu,202204
まつり,藤井風,202204
恋風邪にのせて,Vaundy,202204
ニュー・マイ・ノーマル,Mrs.GREEN APPLE,202204
CALL 119,INI,202204
共鳴,SixTONES,202204
ハッピーエンドとそれから,私立恵比寿中学,202204
MANIAC,Stray Kids,202204
DARARI,TREASURE,202204
うるうびと,RADWIMPS,202204
結末は次のトラフィックライト,原因は自分にある。,202204
青、その他,原因は自分にある。,202204
高純度romance,KinKi Kids,202204
だって今日まで恋煩い,BMK,202204
MIU,中村佳穂,202204
永遠,Mr.Children,202204
永遠のあくる日,Ado,202204
ばかまじめ,Creepy Nuts×Ayase×幾田りら,202204
Actually…,乃木坂46,202204
Feel My Rhythm,Red Velvet,202204
Brave Generation,BE:FIRST,202203
Feathers of Ark,fine,202203
Always,ENHYPEN,202203
DA DA DA DANCE SONG,BiS,202203
O.O,NMIXX,202203
JIKJIN,TREASURE,202203
袖のキルト,ずっと真夜中でいいのに。,202203
ミスター,YOASOBI,202203
結,Saucy Dog,202203
JUST BREATHE feat. 3RACHA of Stray Kids,SKY-HI,202203
Dreamer,JO1,202203
DRESS,predia,202203
恋と愛のその間には,NMB48,202203
POP SONG,米津玄師,202203
HIKARI,M!LK,202203
サンタモニカ・ロリポップ,FANTASTICS from EXILE TRIBE,202203
BADモード,宇多田ヒカル,202202
ライト・スイッチ,チャーリー・プース,202202
レオ,優里,202202
悪魔の子,ヒグチアイ,202202
スパークル,幾田りら,202202
黎明,ジャニーズWEST,202202
キャラクター,緑黄色社会,202202
君に触れた時から,Nissy(西島隆弘),202202
裸の勇者,Vaundy,202202
W / X / Y,Tani Yuuki,202202
RAY OF LIGHT,THE RAMPAGE from EXILE TRIBE,202202
ツバメ,YOASOBI with ミドリーズ,202202
WA DA DA,Kep1er,202202
Anarchy,Official髭男dism,202202
Victim of Love feat. Taka,絢香,202202
ブルーベリー・ナイツ,マカロニえんぴつ,202202
心という名の不可解,Ado,202202
ショック!,サカナクション,202202
A WOO!!,Golden Child,202202
ミズキリ,優里,202202
ELEVEN,IVE,202201
ポンコツな君が好きだ,NGT48,202201
SUPER SHINE,GENERATIONS from EXILE TRIBE,202201
逆夢,King Gnu,202201
プラスティック・ラブ,Juice=Juice,202201
残響散歌,Aimer(エメ),202201
We Just Don't Care,ONE N' ONLY,202201
VIRTUAL LOVE,EXILE×三代目 J SOUL BROTHERS from EXILE TRIBE,202201
一途,King Gnu,202201
Secret Touch,Snow Man,202201
もしも命が描けたら,YOASOBI,202201
Diary,SEKAI NO OWARI,202201
メリー・クリスマス,エド・シーラン & エルトン・ジョン,202201
あぁ、もう。,Saucy Dog,202201
liveDevil feat. 木村昴,Da-iCE,202201
Doughnut,TWICE,202201
Chopstick,NiziU,202112
白銀,LiSA,202112
こたえあわせ,JUJU,202112
SCIENTIST,TWICE,202112
覚醒,22/7,202112
踊り子,Vaundy,202112
FINAL PIECE,HYDE,202112
Yours,JIN,202112
常緑,大橋ちっぽけ,202112
AVALANCHE,UVERworld,202112
なんでもないよ、,マカロニえんぴつ,202112
栄光,超特急,202112
All Around The World,BALLISTIK BOYZ from EXILE TRIBE,202112
大好物,スピッツ,202112
阿修羅ちゃん,Ado,202112
Need U,NiziU,202112
seeker,Novelbright,202112
EXCEED,Eden,202112
Ribbon,M!LK,202112
君に夢中,宇多田ヒカル,202112
僕らの季節,JO1,202112
not ALONE not HITORI,Aqours,202112
初心LOVE,なにわ男子,202112
アルデバラン,AI,202112
Gifted.,BE:FIRST,202112
沈丁花,DISH//,202112
愛しき日々の真ん中で,平井大,202112
ターミナル 〜僕ら、あるべき場所〜,Luce Twinkle Wink☆,202112
ベテルギウス,優里,202112
ラストシーン,菅田将暉,202112
BOY,King Gnu,202111
開花宣言!,ナナランド,202111
CALL,Stray Kids,202111
Kick Start,BE:FIRST,202111
雲の上,心之助,202111
往け,LiSA,202111
Добрый день,超特急,202111
You (Prod. SUGA of BTS),OMI,202111
ノンフィクション!!,Liella!,202111
いつか,Saucy Dog,202111
泣き地蔵,Vaundy,202111
Tamed-Dashed,ENHYPEN,202111
Anniversary,平井大,202111
恋降る月夜に君想ふ,King & Prince,202111
黄色,back number,202111
流れ弾,櫻坂46,202111
明け星,LiSA,202111
イージー・オン・ミー,アデル,202111
Cube,星野源,202111
ヘタレたちよ,STU48,202111
Rock with you,SEVENTEEN,202111
Wonder,ONE OK ROCK,202111
JSB IN BLACK,三代目 J SOUL BROTHERS from EXILE TRIBE,202111
シンデレラボーイ,Saucy Dog,202111
HULA HOOP,LOONA,202111
Scars,Stray Kids,202111
ハート,あいみょん,202111
あの頃の君を見つけた,SKE48,202111
The Feels,TWICE,202111
Fear,Kis-My-Ft2,202110
大正浪漫,YOASOBI,202110
シヴァーズ,エド・シーラン,202110
Tokimeki,Vaundy,202110
燃えよ,藤井風,202110
テーマソング,ポルノグラフィティ,202110
ポリゴンウェイヴ,Perfume,202110
Sticker,NCT 127,202110
KU-RU-KU-RU Cruller!,Aqours,202110
HADASHi NO STEP,LiSA,202110
カチカジャ,超特急,202110
君に叱られた,乃木坂46,202110
Go-Go B-T TRAIN,BUCK-TICK,202110
ミライチズ,夜のひと笑い,202110
エール,FUNKY MONKEY BΛBY'S,202110
Mystic Fragrance,Knights,202110
Rocketeer,INI,202110
食べた愛,aiko,202110
夏音,優里,202110
夜撫でるメノウ,Ayase,202110
ソリクン,Stray Kids,202110
Soulコブラツイスト〜魂の悶絶,桑田佳祐,202110
korekara,岩田剛典,202110
EVOLUTION,Snow Man,202109
ily…,平井大,202109
つよがり,松下洸平,202109
LO$ER=LO(ハート)ER,TOMORROW X TOGETHER,202109
Love Song,Uru,202109
MIRROR MIRROR,平井大,202109
ミライ,L'Arc〜en〜Ciel,202109
群青ランナウェイ,Hey!Say!JUMP,202109
ラブレター,YOASOBI,202109
Day by day,チャン・グンソク,202109
アカリ,GReeeeN,202109
なんでも言っちゃって (feat. JP THE WAVY),LEX,202109
REAL,JO1,202109
会いたくて,Ado,202109
ヨワネハキ,"MAISONdes feat.和ぬか, asmi",202109
夏のハイドレンジア,Sexy Zone,202109
ウィークエンドシトロン,=LOVE,202109
しょうもな,クリープハイプ,202109
虹色の戦争,世界の終わり,202109
Thunderous,Stray Kids,202109
刹那ストリングス,手羽先センセーション,202109
老人と海,ヨルシカ,202109
LITMUS,緑黄色社会,202109
マスカラ,SixTONES,202109
未来予報ハレルヤ!,Liella!,202109
"Grateful friends,Graceful ways","一十木音也(寺島拓篤),聖川真斗(鈴村健一),四ノ宮那月(谷山紀章),一ノ瀬トキヤ(宮野真守),神宮寺レン(諏訪部順一),来栖翔(下野紘),愛島セシル(鳥海浩輔)",202109
サイコ,メイジー・ピーターズ,202109
Be mermaid,さくらシンデレラ,202109
アポトーシス,Official髭男dism,202109
水平線,back number,202109
HELLO HORIZON,水瀬いのり,202108
心のそばに,Belle,202108
アン/ペア,KinKi Kids,202108
シャッター,優里,202108
花占い,Vaundy,202108
START!! True dreams,Liella!,202108
Curtain Call feat.Taka,清水翔太,202108
Ordinary days,milet,202108
Super Summer,NiziU,202108
三原色,YOASOBI,202108
Namae Oshiete,King & Prince,202108
U,millennium parade × Belle,202108
SMILE〜晴れ渡る空のように〜,桑田佳祐,202108
CARNAVAL,超特急,202108
セカイはまだ始まってすらいない,ワンダーランズ×ショウタイム,202108
Permission to Dance,BTS,202108
名前を呼ぶよ,SUPER BEAVER,202108
バッド・ハビッツ,エド・シーラン,202108
ステイ,ザ・キッド・ラロイxジャスティン・ビーバー,202108
Perfect World,TWICE,202108
Malibu Girl,平井大,202107
Dreaming Night,JO1,202107
ひとりにしないよ,関ジャニ∞[エイト],202107
あいつら全員同窓会,ずっと真夜中でいいのに。,202107
Buddy,平井大,202107
はっきりしようぜ,アンジュルム,202107
Alcohol-Free,TWICE,202107
この新しい朝に,浜田省吾,202107
華奢なリップ (feat. ちゃんみな),ジェニーハイ,202107
Pale Blue,米津玄師,202107
又三郎,ヨルシカ,202107
夜のピエロ,Ado,202107
ごめんねFingers crossed,乃木坂46,202107
Balmy Life,Kroi,202107
アイドル新鋭隊,MORE MORE JUMP!,202107
HELLO HELLO,Snow Man,202107
死神,米津玄師,202107
Ready to love,SEVENTEEN,202107
Awesome,NGT48,202107
ゆめうつつ,米津玄師,202107
なないろ,BUMP OF CHICKEN,202106
マ・フィ・ア.in the morning,ITZY,202106
Emotion,チャン・グンソク,202106
SUPERSTAR,SHINee,202106
愛を知るまでは,あいみょん,202106
怪盗,back number,202106
ネガティブファイター,Hey!Say!JUMP,202106
Butter,BTS,202106
君しか勝たん,日向坂46,202106
Here,Homecomings,202106
Answer,幾田りら,202106
"Presence II (feat. BIM, 岡田将生)",STUTS & 松たか子 with 3exes,202106
もう少しだけ,YOASOBI,202106
THE SECRET NiGHT,DiverDiva,202106
Broken Heart of Gold,ONE OK ROCK,202106
デジャ・ヴ,オリヴィア・ロドリゴ,202106
バードマン,SEKAI NO OWARI,202106
きみとなら,B'z,202106
Cry Baby,Official髭男dism,202106
シル・ヴ・プレジデント,P丸様。,202106
踊,Ado,202106
100 SEASONS,三代目 J SOUL BROTHERS from EXILE TRIBE,202106
不思議,星野源,202106
きらり,藤井風,202106
オモイノカケラ,Switch,202106
閃光,[Alexandros],202106
恋唄,清水翔太,202106
Magic Touch,King & Prince,202106
Renegades,ONE OK ROCK,202105
Film out,BTS,202105
永遠の不在証明,東京事変,202105
Take a picture,NiziU,202105
Backwards,三浦大知,202105
Presence I,STUTS & 松たか子 with 3exes feat. KID FRESINO,202105
ヒプノシスマイク -Glory or Dust-,Division All Stars,202105
TEENAGE VIBE feat. Tohji,kZm,202105
YOKAZE,変態紳士クラブ,202105
BAN,櫻坂46,202105
青空,ケツメイシ,202105
旅立ちの前に,WANIMA,202105
キス・ミー・モア feat. シザ,ドージャ・キャット,202105
Kura Kura,TWICE,202105
あかるいみらい,Mom,202105
Another Great Day!!,LiSA,202105
ピーチズ feat.ダニエル・シーザー&ギヴィオン,ジャスティン・ビーバー,202105
ひとりじゃない,SEVENTEEN,202105
No.1,DISH//,202105
しわあわせ,Vaundy,202105
EXIST,RAISE A SUILEN,202105
ヘビースモーク,にしな,202105
はしりがき,マカロニえんぴつ,202105
Shake & Shake,sumika,202105
Luv Bias,Kis-My-Ft2,202104
たとえたとえ,緑黄色社会,202104
ただいま,手嶌葵,202104
怪獣の花唄,Vaundy,202104
"Baby, it's you",YUKI,202104
Steward Dance,カミュ(前野智昭),202104
紫の夜を越えて,スピッツ,202104
On The Ground,ROSE,202104
未来永劫,神はサイコロを振らない,202104
うまぴょい伝説,Various Artists,202104
Born To Be Wild,JO1,202104
One Last Kiss,宇多田ヒカル,202104
LET'S MUSIC,Sexy Zone,202104
風になって,[Alexandros],202104
ホールド・オン,ジャスティン・ビーバー,202104
Roar,KAT-TUN,202104
Not the End,安田レイ,202104
旅路,藤井風,202104
Beautiful World (Da Capo Version),宇多田ヒカル,202104
恋落ちフラグ,SKE48,202104
創造,星野源,202103
追い風,SHE'S,202103
ギラギラ,Ado,202103
題名のない今日,平井大,202103
桜晴,優里,202103
キスミー,ゴールデンボンバー,202103
星を仰ぐ,菅田将暉,202103
BEAUTIFUL,TREASURE,202103
Flare,BUMP OF CHICKEN,202103
Brand new planet,Mr.Children,202103
インフィニティ,優里,202103
Romeo+Juliet -Love goes on-,平井大,202103
gimme gimme,NCT 127,202103
桜が降る夜は,あいみょん,202103
勿忘,Awesome City Club,202103
Poppin' Shakin',NiziU,202103
レディメイド,Ado,202103
グッバイ宣言,Chinozo,202103
独り言で語るくらいなら,STU48,202103
ファーストラヴ,Uru,202103
キミトミタイセカイ,関ジャニ∞[エイト],202103
VIVID VICE,Who-ya Extended,202102
怪物,YOASOBI,202102
世界の秘密,Vaundy,202102
Universe,Official髭男dism,202102
何なんw,藤井風,202102
Dingga,MAMAMOO,202102
アンコール,YOASOBI,202102
僕は僕を好きになる,乃木坂46,202102
Ready Set Go,OWV,202102
僕が僕じゃないみたいだ,SixTONES,202102
暗く黒く,ずっと真夜中でいいのに。,202102
麻痺,yama,202102
優しい彗星,YOASOBI,202102
春泥棒,ヨルシカ,202102
dawn,LiSA,202102
ST,SixTONES,202102
週刊うまくいく曜日,ジャニーズWEST,202102
ZEAL of proud,Roselia,202102
伝えられるなら,JO1,202102
ピーターパン,優里,202102
napori,Vaundy,202102
空と青,家入レオ,202102
Honeycomb Summer,Crazy:B,202101
CRY FOR ME,TWICE,202101
Nobody's fault,櫻坂46,202101
泣き笑いのエピソード,秦基博,202101
ダンスの理由,平手友梨奈,202101
Grandeur,Snow Man,202101
白春夢,My Hair is Bad,202101
マンピーのG★SPOT,サザンオールスターズ,202101
千両役者,King Gnu,202101
I promise,King & Prince,202101
ツキミソウ,Novelbright,202101
ビューティフル,NEWS,202101
ALMIGHTY〜仮面の約束 feat.川上洋平,東京スカパラダイスオーケストラ,202101
ハルカ,YOASOBI,202101
正しくなれない,ずっと真夜中でいいのに。,202101
LOVE&KISS,LIP×LIP,202101
Panorama,IZ*ONE,202101
パリ↓↑パニ,SHARE LOCK HOMES,202101
蒼のワルツ,Eve,202101
FRE△KOUT,BAE,202012
思い出せる恋をしよう,STU48,202012
My Way,Def Tech,202012
Step and a step,NiziU,202012
Blue & Grey,BTS,202012
うっせぇわ,Ado,202012
LOST IN PARADISE feat. AKLO,ALI,202012
My Resort,\ellow Bucks,202012
三文小説,King Gnu,202012
Small Talk,東方神起,202012
Shine A Light,JO1,202012
Trust me,HaSH,202012
BETTER,TWICE,202012
"青春""サブリミナル""",=LOVE,202012
スマイル,森七菜,202012
Eternal Weaving,Valkyrie,202012
Fly To My Room,BTS,202012
Party Starters,嵐,202012
Dis-ease,BTS,202012
心音,福山雅治,202012
ドライフラワー,優里,202012
ポジションズ,アリアナ・グランデ,202012
Telepathy,BTS,202012
Wings,SUPER JUNIOR DONGHAE & EUNHYUK,202012
LET IT OUT,HYDE,202012
虹,菅田将暉,202012
Stay,BTS,202012
I CAN'T STOP ME,TWICE,202012
Life Goes On,BTS,202012
カナリヤ,米津玄師,202012
RED PHOENIX,EXILE,202012
CITRUS,Da-iCE,202012
虹色Passions!,虹ヶ咲学園スクールアイドル同好会,202011
silent,SEKAI NO OWARI,202011
ALL IN,Stray Kids,202011
Sacred world,RAISE A SUILEN,202011
エメラルド,back number,202011
アイカタ,ベリーグッドマン,202011
突破口,SUPER BEAVER,202011
ハニーメモリー,aiko,202011
炎,LiSA,202011
アカシア,BUMP OF CHICKEN,202011
風を食む,ヨルシカ,202011
廻廻奇譚,Eve,202011
Lovesick Girls,BLACKPINK,202011
HOME;RUN,SEVENTEEN,202011
頑張れ、友よ!,A.B.C-Z,202011
Joker,"松永涼(千菅春香),大和亜季(村中知),中野有香(下地紫野),姫川友紀(杜野まこ),前川みく(高森奈津美)",202011
NEW ERA,SixTONES,202011
リテラチュア,上田麗奈,202011
恋人ごっこ,マカロニえんぴつ,202011
竈門炭治郎のうた,椎名豪 featuring 中川奈美,202011
魔法の絨毯,川崎鷹也,202010
ホーリー (feat. チャンス・ザ・ラッパー),ジャスティン・ビーバー,202010
群青,YOASOBI,202010
そっけない,RADWIMPS,202010
Maria,Hwa Sa,202010
turn over?,Mr.Children,202010
Whenever You Call,嵐,202010
ドント・ストップ・ザ・ダンス,フィロソフィーのダンス,202010
Gravity,BUMP OF CHICKEN,202010
ギガアイシテル,レキシ,202010
アザトカワイイ,日向坂46,202010
Time Warp,Perfume,202010
ENDLESS SUMMER,Kis-My-Ft2,202010
SPARK-AGAIN,Aimer(エメ),202010
CHILDAYS,BLOOM VASE,202010
Winding Road〜未来へ〜,FANTASTICS from EXILE TRIBE,202010
It's my life,V6,202010
"Stand by me, Stand by you.",平井大,202010
JIMO-AI Dash!,Aqours,202009
楽園追放 -Faith Conquest-,Eden,202009
朝陽,あいみょん,202009
Not Shy,ITZY,202009
第六感,Reol,202009
GO,JO1,202009
誰がその鐘を鳴らすのか?,欅坂46,202009
KungChiKiTa(JO1 ver.),JO1,202009
DiSCOVER THE FUTURE,IDOLiSH7,202009
24H,SEVENTEEN,202009
PLACEBO + 野田洋次郎,米津玄師,202009
Re:LIVE,関ジャニ∞[エイト],202009
Realize,鈴木このみ,202009
ぎゅっと。,もさを。,202009
Ice Cream (with Selena Gomez),BLACKPINK,202009
公私混同,ゆず,202009
DREAMIN' ON,Da-iCE,202009
FEARS,THE RAMPAGE from EXILE TRIBE,202009
SUMMIT OF DIVISIONS,Division All Stars,202009
赤の同盟,東京事変,202009
限りあるMoment,アンジュルム,202009
ジャンジャカジャカスカ,ナナランド,202009
ONE,三浦春馬,202009
Voice(君の声),JO1,202009
まちがいさがし,米津玄師,202009
キンモクセイ,オレンジスパイニクラブ,202009
My Friends,JO1,202009
かつて天才だった俺たちへ,Creepy Nuts,202009
ミライノーツを奏でて,Re:vale,202009
You & I,三浦春馬,202009
Glow Map,765 MILLION ALLSTARS,202009
マコトシヤカ,LiSA,202009
Image,内田雄馬,202009
カムパネルラ,米津玄師,202009
不可幸力,Vaundy,202009
Dynamite,BTS,202009
Night Diver,三浦春馬,202008
Laughter,Official髭男dism,202008
Myra,Tani Yuuki,202008
Your eyes tell,BTS,202008
カイト,嵐,202008
Survival of the Illest,Division All Stars,202008
Fantastic Departure!,Aqours,202008
You & I,SixTONES,202008
感電,米津玄師,202008
Route 246,乃木坂46,202008
シャーベットピンク,NGT48,202008
OH-EH-OH,JO1,202008
So What,JO1,202008
盗作,ヨルシカ,202008
Nights Cold,山下智久,202008
Hysteria,SixTONES,202008
RUN,Sexy Zone,202008
ザ・ファイナル・カウントダウン,ヨーロッパ,202008
love u…,SixTONES,202008
YOU,三浦春馬,202008
MILABO,ずっと真夜中でいいのに。,202008
IN THE SUMMER,嵐,202008
たぶん,YOASOBI,202008
HELLO,Official髭男dism,202008
ANIMA,ReoNa,202008
I will…,藍井エイル,202008
Make you happy,NiziU,202008
NO GOOD,,202007
Stay Gold,BTS,202007
約束の空,刀剣男士 formation of 葵咲,202007
umbrella,SEKAI NO OWARI,202007
How You Like That,BLACKPINK,202007
かくれんぼ,優里,202007
Hug feat. Kojikoji,空音,202007
君の太陽,山猿,202007
サワー・キャンディー with BLACKPINK,レディー・ガガ,202007
Mazy Night,King & Prince,202007
世界中の隣人よ,乃木坂46,202007
Face Down : Reborn,嵐,202007
僕にできること,Nissy(西島隆弘),202007
幻想童話 (Secret Story of the Swan),IZ*ONE,202007
折り合い,星野源,202007
KANZAI BOYA,KinKi Kids,202007
思想犯,ヨルシカ,202007
猫ちぐら,スピッツ,202007
スキスキ星人,すとぷり,202007
ボッカデラベリタ,柊キライ feat.flower,202007
Left & Right,SEVENTEEN,202007
smile,Twenty★Twenty,202007
証拠,ジャニーズWEST,202007
スターダム,Mrs.GREEN APPLE,202007
MORE & MORE,TWICE,202007
Fanfare,TWICE,202007
Breakthrough!,Poppin'Party,202007
春を告げる,yama,202006
猫 〜THE FIRST TAKE ver.〜,DISH//,202006
